clause,label,source_policy
"If we know that you are under 16 years of age, we will ask for your affirmative authorization to sell your Personal Information before we do so.",none,snorkel_ai
You are entitled to exercise the rights described above free from discrimination as prohibited by the CCPA.,none,snorkel_ai
"Right to information, access and deletion.",none,snorkel_ai
"You may submit requests to exercise your right to information, access or deletion by calling us at 650-752-6970 or sending an email to privacy@snorkel.ai.",none,snorkel_ai
"Notice of right to opt-out of the ""sale"" of your Personal Information.",none,snorkel_ai
We have not sold Personal Information in the past 12 months.,none,snorkel_ai
"To verify your identity, we may require government identification, a declaration under penalty of perjury or other information.",none,snorkel_ai
"If you have not provided your agent with such a power of attorney, you must provide your agent with written and signed permission to exercise your CCPA rights on your behalf, provide the information we request to verify your identity, and provide us with confirmation that you have given the authorized agent permission to submit the request.",none,snorkel_ai
"Personal information that we collect, use and disclose.",none,snorkel_ai
"The chart below summarizes the Personal Information we collect by reference to the categories of Personal Information specified in the CCPA, and describes our practices currently and during the 12 months preceding the effective date of this Privacy Policy.",none,snorkel_ai
"Information you voluntarily provide to us, such as in free-form webforms, may contain other categories of personal information not described below.",none,snorkel_ai
You may send us requests for this information to privacy@snorkel.ai.,none,snorkel_ai
"Please note that we will not accept requests via telephone, mail, or facsimile, and we are not responsible for notices that are not labeled or sent properly, or that do not have complete information.",none,snorkel_ai
"Notice to European Users The information provided in this ""Notice to European Users"" section applies only to individuals in Europe.",none,snorkel_ai
"References to ""personal information"" in this Privacy Policy are equivalent to “personal data” governed by European data protection legislation.",none,snorkel_ai
"Essentially, it boils down to information about an individual, from which that individual is either directly identified or can be identified.",none,snorkel_ai
"It does not include 'anonymous data' (i.e., information where the identity of individual has been permanently removed).",none,snorkel_ai
is the controller of your personal information covered by this Privacy Policy for purposes of European data protection legislation.,none,snorkel_ai
See the Contact Us section above for contact details.,none,snorkel_ai
"We use your personal information only as permitted by law, for the purposes for which we collected it as listed below.",none,snorkel_ai
"In respect of each of the purposes for which we use your personal information, the European data protection legislation requires us to ensure that we have a ""legal basis"" for that use.",none,snorkel_ai
Our legal bases for processing your personal information described in this Privacy Policy are listed below.,none,snorkel_ai
"Where we need to perform a contract, we are about to enter into or have entered into with you (""Contractual Necessity"").",none,snorkel_ai
"Where it is necessary for our legitimate interests and your interests and fundamental rights do not override those interests (""Legitimate Interests"").",none,snorkel_ai
More detail about the specific legitimate interests pursued in respect of each Purpose we use your personal information for is set out in the table below.,none,snorkel_ai
"Where we need to comply with a legal or regulatory obligation (""Compliance with Law"").",none,snorkel_ai
"Where we have your specific consent to carry out the processing for the Purpose in question (""Consent"").",none,snorkel_ai
"Generally, we do not rely on your Consent as a legal basis for using your personal information other than in the context of direct marketing communications.",none,snorkel_ai
"We have set out below, in a table format, the legal bases we rely on in respect of the relevant Purposes for which we use your personal information.",none,snorkel_ai
"Purpose Category(ies) of personal information involved Why do we do this Our legal basis for this use of data Account Creation Identity information Contact Data Demographic information To process and manage registrations you make through the Site, including for courses or events that we organize or host and to administer contests and other promotions Contractual Necessity.",none,snorkel_ai
"Operate the Site/Service delivery Identity information Contact data Commercial information Device data Demographic information Communications To operate, maintain, administer and improve the Site To better understand your needs and interests, and personalize your experience with the Site To respond to your service-related requests, questions and feedback Contractual necessity Legitimate Interests Compliance, Fraud Prevention and safety Identity information Contact data To keep our website, our services and associated systems operational and secure To enforce the terms and conditions that govern the Site Legitimate Interests.",none,snorkel_ai
"We have a legitimate interest in ensuring the ongoing security and proper operation of our services, website and associated IT services and networks.",none,snorkel_ai
"Troubleshooting Identity information Contact data Technical information To track issues that might be occurring on our systems, provide support and maintenance for the Site To manage and communicate with you regarding your relationship with us, if you have one, including by sending you service announcements, technical notices, updates, security alerts, and support and administrative messages Legitimate Interests.",tracking,snorkel_ai
It is in our legitimate interests that we can monitor and ensure the proper operation of our Sites and associated systems and services.,none,snorkel_ai
"Marketing Identity information Contact data Marketing data Communications Commercial information Online activity data To form a view on what we think you may want or need, or what may be of interest to you.",none,snorkel_ai
You will have the ability to opt out of such communications.,none,snorkel_ai
"If you have consented to receive marketing communications from our third-party partners, you may withdraw your consent by contacting those partners directly.",data_sharing,snorkel_ai
"Job application Identity information Contact data Professional or employment information To manage our recruiting and process employment applications To facilitate our recruitment activities and process employment applications, such as by evaluating a job candidate for an employment activity, and monitoring recruitment statistics Legitimate Interests.",none,snorkel_ai
We have a legitimate interest in considering your job application.,none,snorkel_ai
"Purpose Account Creation Category(ies) of personal information involved Identity information Contact Data Demographic information Why do we do this To process and manage registrations you make through the Site, including for courses or events that we organize or host and to administer contests and other promotions Our legal basis for this use of data Contractual Necessity.",none,snorkel_ai
"We have a legitimate interest in ensuring the ongoing security and proper operation of our services, website and associated IT services and networks.",none,snorkel_ai
"Purpose Troubleshooting Category(ies) of personal information involved Identity information Contact data Technical information Why do we do this To track issues that might be occurring on our systems, provide support and maintenance for the Site To manage and communicate with you regarding your relationship with us, if you have one, including by sending you service announcements, technical notices, updates, security alerts, and support and administrative messages Our legal basis for this use of data Legitimate Interests.",tracking,snorkel_ai
It is in our legitimate interests that we can monitor and ensure the proper operation of our Sites and associated systems and services.,none,snorkel_ai
"Purpose Marketing Category(ies) of personal information involved Identity information Contact data Marketing data Communications Commercial information Online activity data Why do we do this To form a view on what we think you may want or need, or what may be of interest to you.",none,snorkel_ai
You will have the ability to opt out of such communications.,none,snorkel_ai
"If you have consented to receive marketing communications from our third-party partners, you may withdraw your consent by contacting those partners directly.",data_sharing,snorkel_ai
Our legal basis for this use of data Consent.,none,snorkel_ai
"Purpose Job application Category(ies) of personal information involved Identity information Contact data Professional or employment information Why do we do this To manage our recruiting and process employment applications To facilitate our recruitment activities and process employment applications, such as by evaluating a job candidate for an employment activity, and monitoring recruitment statistics Our legal basis for this use of data Legitimate Interests.",none,snorkel_ai
We have a legitimate interest in considering your job application.,none,snorkel_ai
We may use your personal information for reasons not described in this Privacy Policy where permitted by law and the reason is compatible with the purpose for which we collected it.,none,snorkel_ai
"If we need to use your personal information for an unrelated purpose, we will notify you and explain the applicable legal basis.",none,snorkel_ai
"We ask that you not provide us with any sensitive personal information (e.g., information related to racial or ethnic origin, political opinions, religion or other beliefs, health, biometrics or genetic characteristics, criminal background or trade union membership) on or through the Service, or otherwise to us.",none,snorkel_ai
"If you provide us with any sensitive personal information to us when you use the Service, you must consent to our processing and use of such sensitive personal information in accordance with this Privacy Policy.",none,snorkel_ai
"If you do not consent to our processing and use of such sensitive personal information, you must not submit such sensitive personal information through our Service.",none,snorkel_ai
We may use automated decision-making and/or profiling in regard to your personal information when you apply for a job opportunity and for automated lead qualification when you submit your information to receive a demo.,ai_decisions,snorkel_ai
"You can request a manual review of the accuracy of an automated decision that you are unhappy with or limit or object to such automated decision-making and/or profiling by contacting us at privacy@snorkel.ai Retention We retain personal information for as long as necessary to fulfill the purposes for which we collected it, including for the purposes of satisfying any legal, accounting, or reporting requirements, to establish or defend legal claims, or for fraud prevention purposes.",ai_decisions,snorkel_ai
"To determine the appropriate retention period for personal information, we consider the amount, nature, and sensitivity of the personal information, the potential risk of harm from unauthorized use or disclosure of your personal information, the purposes for which we process your personal information and whether we can achieve those purposes through other means, and the applicable legal requirements.",none,snorkel_ai
"When we no longer require the personal information we have collected about you, we will either delete or anonymize it or, if this is not possible (for example, because your personal information has been stored in backup archives), then we will securely store your personal information and isolate it from any further processing until deletion is possible.",none,snorkel_ai
"If we anonymize your personal information (so that it can no longer be associated with you), we may use this information indefinitely without further notice to you.",none,snorkel_ai
Your rights European data protection laws give you certain rights regarding your personal information.,none,snorkel_ai
"If you are located within the European Union, you may ask us to take the following actions in relation to your personal information that we hold: Access.",none,snorkel_ai
Provide you with information about our processing of your Personal Data and give you access to your Personal Data.,none,snorkel_ai
Update or correct inaccuracies in your Personal Data.,none,snorkel_ai
Transfer a machine-readable copy of your Personal Data to you or a third party of your choice.,data_sharing,snorkel_ai
Restrict the processing of your Personal Data.,none,snorkel_ai
Object to our reliance on our legitimate interests as the basis of our processing of your Personal Data.,none,snorkel_ai
Stop sending you direct marketing communications.,none,snorkel_ai
You may continue to receive service-related and other non-marketing emails.,none,snorkel_ai
You may submit these requests by email to privacy@snorkel.ai or our postal address provided above.,none,snorkel_ai
We may request specific information from you to help us confirm your identity and process your request.,none,snorkel_ai
Applicable law may require or permit us to decline your request.,none,snorkel_ai
"If we decline your request, we will tell you why, subject to legal restrictions.",none,snorkel_ai
"If you would like to submit a complaint about our use of your personal information or our response to your requests regarding your personal information, you may contact us or submit a complaint to the data protection regulator in your jurisdiction.",none,snorkel_ai
You can find your data protection regulator here.,none,snorkel_ai
"Cross-Border Data Transfer If we transfer your personal information out of Europe to a country not deemed by the European Commission to provide an adequate level of personal information protection, the transfer will be performed: Pursuant to the recipient’s compliance with standard contractual clauses, EU-US Privacy Shield (or Swiss-US Privacy Shield, as applicable), or Binding Corporate Rules Pursuant to the consent of the individual to whom the personal information pertains As otherwise permitted by applicable European requirements.",none,snorkel_ai
You may contact us if you want further information on the specific mechanism used by us when transferring your personal information out of Europe.,none,snorkel_ai
